Unnamed: 0,Total Loss,Loss avg,loss_stage1_L1 value,loss_stage1_L1 avg,loss_stage1_L2 value,loss_stage1_L2 avg,loss_stage2_L1 value,loss_stage2_L1 avg,loss_stage2_L2 value,loss_stage2_L2 avg,loss_stage3_L1 value,loss_stage3_L1 avg,loss_stage3_L2 value,loss_stage3_L2 avg,loss_stage4_L1 value,loss_stage4_L1 avg,loss_stage4_L2 value,loss_stage4_L2 avg,loss_stage5_L1 value,loss_stage5_L1 avg,loss_stage5_L2 value,loss_stage5_L2 avg,loss_stage6_L1 value,loss_stage6_L1 avg,loss_stage6_L2 value,loss_stage6_L2 avg,max_ht value,max_ht avg,min_ht value,min_ht avg,max_paf value,max_paf avg,min_paf value,min_paf avg
,0.0421708337962627,0.039307702332735,0.0037524190265685,0.0031304810403507,0.0032742675393819,0.0034136648877148,0.0037288391031324,0.0031289862288134,0.0032223749440163,0.0034191363719315,0.0037529694382101,0.0031307838227025,0.0032117282971739,0.0034183833866255,0.003732566256076,0.0031292610952343,0.0032872927840799,0.003424405658372,0.0037262339610606,0.0031287799848808,0.0033619294408708,0.0034276611821503,0.0037299401592463,0.003129096761976,0.0033902744762599,0.0034270538017153,0.0080445371568202,0.0048394241093412,0.0013370676897466,0.0019448291459954,0.0501077473163604,0.014339534882039,-0.025543313473463,-0.007119109934029
,0.0299276262521743,0.0386221967637538,0.0029525046702474,0.0031114014100527,0.0020109673496335,0.0033150720278357,0.0029179670382291,0.0031077001534604,0.0020583779551088,0.0033245877446016,0.0029517922084778,0.0031117099364671,0.0020468921866267,0.0033230123571562,0.0029176466632634,0.0031080613801955,0.0020626313053071,0.0033303926655668,0.0029162045102566,0.003107438487637,0.0020834598690271,0.0033354633334998,0.0029159060213714,0.0031076995044845,0.0020932760089635,0.0033396484269191,0.0570137798786163,0.0069733055954276,-0.0086979381740093,0.0013946739314608,0.1140505373477935,0.0203661264196392,-0.0521180778741836,-0.0100282571537681
,0.0388114750385284,0.0381737425923347,0.0036577412392944,0.003113891976244,0.0028028059750795,0.0032361391989738,0.0035892114974558,0.0031065706702729,0.0028723503928631,0.0032508474459709,0.0036329161375761,0.0031136639553404,0.0028498503379523,0.0032480632122103,0.0035898583009839,0.0031069335141277,0.0028667296282947,0.0032560804214413,0.0035888359416276,0.0031063088343413,0.0028610192239284,0.0032610321254179,0.0035873858723789,0.0031064698285195,0.0029127653688192,0.0032677276584578,0.0828880667686462,0.0123061159537734,-0.0092692459002137,0.0007925332734975,0.1833843439817428,0.0318967554944323,-0.0920927375555038,-0.0153044304661684
,0.0360801592469215,0.0376703776419162,0.0035405117087066,0.0031081989833057,0.0024865532759577,0.0031594351407718,0.0034895923454314,0.0030982653392742,0.0025247987359762,0.0031753449341267,0.0035043859388679,0.0031061080833932,0.0024978609289973,0.0031719230172506,0.0034885364584624,0.0030985755954737,0.0025263845454901,0.0031801811071519,0.003487613517791,0.0030979980122283,0.0025092067662626,0.0031843071899794,0.0034872526302933,0.0030980731576495,0.002537464024499,0.0031919551279995,0.1696497499942779,0.0199737318927936,-0.0166385099291801,-0.0002038382933567,0.2368749976158142,0.0432166986647365,-0.1336131691932678,-0.0214512398247018
,0.0359152890741825,0.0372189730405807,0.0033417954109609,0.0031005557691943,0.0026368198450654,0.0030926804852032,0.0033396596554666,0.0030907045600743,0.0026421016082167,0.0031079931190449,0.003347192890942,0.003098558008114,0.0026425002142786,0.0031041972620041,0.0033383991103619,0.0030909384164985,0.002649228554219,0.0031124754515526,0.0033383290283381,0.0030904546399928,0.0026399481575936,0.0031159140900427,0.0033375360071659,0.0030904652416586,0.0026617795228958,0.0031240211954685,0.1479182988405227,0.0292928556276127,-0.0250441599637269,-0.0016758784954601,0.1899683177471161,0.0547867385194938,-0.1064150556921958,-0.0278187645872677
,0.0268272943794727,0.0368832051753997,0.0025662223342806,0.0030994038271603,0.0019143876852467,0.0030391743453838,0.0025624018162488,0.003089787868591,0.0019039100734516,0.0030529551518202,0.0025737897958606,0.0030978302930812,0.0018994206329807,0.0030490451900789,0.0025633096229285,0.003090101588932,0.0019058639882132,0.0030571743234855,0.0025626551359891,0.0030895935810879,0.0018988460069522,0.0030601348788276,0.0025624702684581,0.0030895329646741,0.0019140164367854,0.0030684572125497,0.2016450464725494,0.0415098345517474,-0.0204255897551774,-0.0033197434511936,0.2095936685800552,0.0667763774374506,-0.1477218121290207,-0.0357978434164225
,0.0321364551782608,0.0365465693175792,0.0030978256836533,0.0030911069394544,0.0021713385358452,0.0029912729659828,0.0030883429571986,0.0030814274526099,0.0022733081132173,0.0030053399098497,0.0030967509374022,0.0030895826570701,0.0022832839749753,0.0030018054880927,0.0030942056328058,0.0030818163864082,0.002283782698214,0.0030094818901154,0.0030938982963562,0.0030813929138885,0.0022788397036492,0.0030120427178427,0.0030913220252841,0.0030811489762802,0.0022835552226752,0.0030201375734705,0.4804316461086273,0.0569523145068245,-0.0300135090947151,-0.0048865588246612,0.3872267603874206,0.079911786837306,-0.2977438271045685,-0.046086877872413
,0.0294251441955566,0.0362519510090351,0.0029040179215371,0.0030871432549743,0.0020197909325361,0.0029479338097197,0.0028794575482606,0.0030762868041658,0.0020129084587097,0.0029610875578149,0.0028879228048026,0.0030846014991675,0.0020143175497651,0.0029576923387518,0.0028788547497242,0.0030767693480646,0.0020265353377908,0.0029651463769862,0.0028757597319781,0.0030763090917256,0.0020180300343781,0.0029674928752798,0.0028773555532097,0.0030759445629205,0.0020301903132349,0.0029755311914312,0.4966879785060882,0.0730675017257027,-0.0360745824873447,-0.0061687859172299,0.3908506035804748,0.0933148610273163,-0.3565524518489837,-0.058966119058807
,0.0273467823863029,0.0359183698892593,0.0027920210268348,0.0030784423232795,0.0018315219786018,0.0029036283181526,0.0027524046599864,0.0030663364516555,0.0017911811592057,0.0029151136167811,0.0027561672031879,0.0030746029798261,0.0017903757980093,0.0029118306240856,0.0027518630959093,0.0030668055312321,0.0017908747540786,0.0029190069317967,0.002751802559942,0.0030663759980371,0.0017940897960215,0.0029211811701331,0.0027510274667292,0.003065956668113,0.0017934489296749,0.0029290746507258,0.4190027713775635,0.0902211913078574,-0.0197267364710569,-0.0073089071282139,0.345475435256958,0.1069012695150785,-0.3485775291919708,-0.0733446017032814
,0.0336774364113807,0.0356130339205265,0.0033349283039569,0.0030682111856236,0.0023382038343697,0.0028657585888455,0.0032946858555078,0.003054937731543,0.0023077856749296,0.0028753399673551,0.0032974125351756,0.0030629507613092,0.0023000510409474,0.0028721627927803,0.0032927540596574,0.0030553064051174,0.0023072659969329,0.0028789774746954,0.0032930201850831,0.0030549209915697,0.0023065255954861,0.0028811349561609,0.0032936425413936,0.0030544891738359,0.0023111619520932,0.0028888320934095,0.4622813165187835,0.110281363181254,-0.0275936014950275,-0.0084518004828157,0.3994494378566742,0.1231373441106153,-0.3821526169776916,-0.0901904320154886
,0.0300959385931491,0.0354077890515327,0.0028146426193416,0.0030666108239103,0.002233617240563,0.0028357695955945,0.0027918464038521,0.0030519265673957,0.0022182359825819,0.0028438335406521,0.0027916240505874,0.0030597305756196,0.0022161912638694,0.0028407877375559,0.002788748126477,0.0030522069526822,0.0022169253788888,0.0028472713121048,0.0027942550368607,0.0030518674231865,0.0022195777855813,0.0028494867969982,0.0027919546701014,0.0030514101710918,0.0022183211985975,0.0028568759193049,0.5623154640197754,0.1300239056988069,-0.0507569126784801,-0.0097847639179807,0.6207636594772339,0.1408098838495281,-0.5290318131446838,-0.1089621372503504
,0.0244013685733079,0.0351011492311954,0.0025414158590137,0.0030556958914798,0.0015516604762524,0.0027979806764051,0.0024948592763394,0.0030398843386885,0.0015650013228878,0.0028045721077791,0.0025005606003105,0.0030474028046267,0.0015661035431548,0.0028015763146001,0.0024942769668996,0.0030400085588142,0.0015641014324501,0.0028078294742958,0.0024931777734309,0.0030397186069605,0.0015668353298678,0.0028100260428314,0.0024957514833658,0.0030393089356361,0.0015676248585805,0.0028171435923751,0.595377504825592,0.1483274628997243,-0.0324425958096981,-0.0110349480410863,0.4593114256858825,0.1576466141075046,-0.5502889752388,-0.1282424319103015
,0.0319615192711353,0.0349325500428676,0.0030852910131216,0.0030553878188373,0.0022929664701223,0.0027726109252076,0.0030446844175457,0.0030384819594036,0.0022721928544342,0.0027775664920992,0.0030461030546575,0.0030458201218687,0.0022698373068124,0.0027746683561566,0.0030436140950769,0.0030385306070172,0.0022696983069181,0.0027807281361026,0.0030434227082878,0.0030381883039981,0.0022759810090065,0.0027829051306027,0.0030433873180299,0.0030378802949267,0.0022743404842913,0.0027897755307612,0.4890508651733398,0.1664576743438506,-0.0342340730130672,-0.0124014938468495,0.6121745109558105,0.1740131890216457,-0.5506352782249451,-0.1485459548141385
,0.0382122136652469,0.0346705839037895,0.0037891052197664,0.0030453857077374,0.0025989129208028,0.0027404894775543,0.0037568202242255,0.0030277222331811,0.0026048226282,0.0027444871923322,0.0037613336462527,0.0030348811057697,0.0026072729378938,0.0027417434112284,0.0037568497937172,0.0030277191091595,0.0026018461212515,0.0027475352770267,0.0037577783223241,0.0030273493076826,0.0026092743501067,0.0027497402089799,0.0037593389861285,0.003027127872609,0.0026088587474077,0.0027563988924058,0.62527996301651,0.1833877629520161,-0.0395393930375576,-0.013621958503838,0.7171164155006409,0.1913269328770638,-0.6931912302970886,-0.1683332339285745
,0.0311883296817541,0.0345371961593627,0.0029863358940929,0.0030449553310054,0.0022594672627747,0.0027202983355835,0.002947584958747,0.0030264980326699,0.00224220007658,0.0027232870271743,0.0029508955776691,0.0030335188098348,0.0022423381451517,0.0027206277592386,0.0029455532785505,0.0030264241892937,0.0022390712983906,0.0027262682190528,0.002942043589428,0.0030259868745322,0.0022432182449847,0.0027285679129751,0.0029465439729392,0.0030258070005165,0.0022430755198001,0.0027349591785228,0.5384753942489624,0.1997872254060457,-0.0510185100138187,-0.014995466094738,0.561417818069458,0.2091065920127474,-0.5792215466499329,-0.1881908857154228
,0.0352291949093341,0.0343436747789382,0.003340509487316,0.0030400449730281,0.002622295403853,0.0026951127587083,0.003274800023064,0.0030205686731884,0.0025777842383831,0.002696707241977,0.0032799732871353,0.0030273972053597,0.0025703643914312,0.0026940555330793,0.0032717939466238,0.003020399565643,0.0025769877247512,0.0026995290945397,0.0032740491442382,0.0030200133453812,0.0025831535458564,0.0027018972029333,0.0032753322739154,0.0030199114169122,0.0025821519084274,0.0027080381783134,0.6902393698692322,0.2158538345305598,-0.043828547000885,-0.0161768891076007,0.6918599009513855,0.22710509159223,-0.8119730353355408,-0.2074608466464342
,0.0296043306589126,0.0341795869171619,0.0027933605015277,0.0030354252766599,0.0022001527249813,0.0026737697381837,0.002741937758401,0.0030153072510636,0.0021765318233519,0.0026744823358084,0.0027492034714668,0.0030219117065555,0.0021748328581452,0.002671923841423,0.0027436288073658,0.0030150330538777,0.0021757760550826,0.0026772374433828,0.0027407084126025,0.0030146647709906,0.0021804168354719,0.0026796210629618,0.0027444851584732,0.0030145966778589,0.0021832948550581,0.0026856085489773,0.4902791976928711,0.2299104981687931,-0.0548777766525745,-0.0171057025269844,0.5424150824546814,0.2428146682348059,-0.6382860541343689,-0.2258741504172195
,0.0392273291945457,0.0340637117624282,0.0036203637719154,0.0030331715023448,0.0030029979534447,0.0026575328247249,0.0035721140448004,0.0030125344461329,0.0029468068387359,0.0026578945677999,0.0035860335920006,0.003018927898356,0.0029359487816691,0.0026554171473232,0.0035841146018356,0.0030122317409043,0.0029350677505135,0.0026605703122139,0.0035833860747516,0.0030118371525696,0.0029406743124127,0.0026629679305255,0.0035717785358428,0.0030118249164801,0.0029480408411473,0.0026688012356875,0.6979707479476929,0.2438037696893993,-0.0512909442186355,-0.017991153504282,0.8494749069213867,0.2580088723331256,-0.8641018867492676,-0.2439742154203348
,0.027820011600852,0.0339883640408515,0.0028121194336563,0.0030360863838301,0.0018990518292412,0.0026439498325995,0.0027503743767738,0.0030144451957182,0.001870144973509,0.0026431115464109,0.0027525771874934,0.003020667634305,0.0018673226004466,0.0026407262844526,0.0027509464416652,0.0030140843488933,0.0018667709082365,0.0026457351551485,0.0027481387369334,0.0030136907835525,0.0018740941304713,0.0026481745153692,0.0027543259784579,0.0030138084628418,0.0018741432577371,0.0026538832573412,0.5187298655509949,0.2579959252280218,-0.0384913571178913,-0.0188343285128711,0.6211900115013123,0.2737857633890375,-0.658639132976532,-0.2619040925873347
,0.0211674459278583,0.033822875469923,0.0019329455681145,0.0030289149942139,0.0016414686106145,0.002624858978642,0.001913824584335,0.0030062545270045,0.0016029574908316,0.0026234693688191,0.0019156960770487,0.0030122987329703,0.0016000687610358,0.0026212238398879,0.0019127484411001,0.0030059280992435,0.0016054895240813,0.0026260341390191,0.0019120088545605,0.0030054916602057,0.0016071136342361,0.0026285770079104,0.001912995474413,0.0030056623192568,0.0016101282089948,0.0026341608736308,0.5717092156410217,0.2715347548852564,-0.0415171980857849,-0.0197829385230954,0.6484347581863403,0.2899111393753362,-0.6713398098945618,-0.2805347223906407
,0.03417444601655,0.0337584279477596,0.0033618276938796,0.003032357990393,0.0023743771016597,0.0026124402459946,0.0033209347166121,0.0030084960540359,0.0023742578923702,0.0026102294105596,0.0033162962645292,0.0030143288566193,0.0023649490904062,0.0026080085008409,0.0033193912822753,0.0030081703003337,0.0023701242171227,0.0026127097447528,0.0033158003352582,0.0030076626545676,0.002365784952417,0.0026152744304664,0.0033238029573112,0.003007973410451,0.0023668971844017,0.0026207774348352,0.6222254633903503,0.2842594438285556,-0.0390332303941249,-0.020442597507503,0.5233290195465088,0.3048374761308942,-0.7092266082763672,-0.2982629812101736
,0.0355654582381248,0.0336404889822006,0.0034269168972969,0.0030293015258134,0.0025447946973145,0.0025969420146533,0.003380716079846,0.0030047440503599,0.0025342276785522,0.0025941218399846,0.0033836553338915,0.0030102992299854,0.0025410931557416,0.0025920650952506,0.0033839978277683,0.0030043867584272,0.0025334083475172,0.0025966223595504,0.0033777018543332,0.0030038626380894,0.0025380419101566,0.0025991924872303,0.0033832946792244,0.0030042762174863,0.0025376121047884,0.0026046826332453,0.8445988297462463,0.2984986627332329,-0.0638936460018158,-0.0212239812107812,0.9494513273239136,0.3202060093768031,-0.9326449036598206,-0.3167124416325961
,0.0260905977338552,0.033488929271698,0.0025059222243726,0.0030236922605137,0.0018633108120411,0.0025789642943702,0.0024875486269593,0.0029980238302219,0.0018549271626397,0.002575304357563,0.0024870892520993,0.0030033015228325,0.0018565013306215,0.002573246550027,0.0024869893677532,0.002997690966671,0.0018556797876954,0.0025777656464385,0.0024829851463437,0.0029970365659989,0.0018617849564179,0.0025804133438497,0.0024877453688532,0.0029976289182125,0.0018601140473037,0.0025858803956977,0.8090924024581909,0.3117938919093492,-0.0771463587880134,-0.0220727542292307,0.8473739624023438,0.3340288804536729,-0.9184687733650208,-0.3331029927303546
,0.0297167841345071,0.0333319082856178,0.0027732660528272,0.0030158830103189,0.0021884732414036,0.0025621951630257,0.0027364920824766,0.002989238722471,0.0022119546774774,0.0025576391919909,0.002734350040555,0.00299427870139,0.0022101148497313,0.0025555855559703,0.0027385842986404,0.002988977762645,0.0022112743463367,0.0025600843882165,0.0027370958123356,0.0029882027523848,0.0022182492539286,0.0025627643152445,0.0027360671665519,0.0029888510553986,0.0022208609152585,0.0025682277171189,0.7416549324989319,0.3218138237836391,-0.0701638311147689,-0.0227674503940856,0.758021354675293,0.3478819571309349,-0.8877741098403931,-0.3480734650919893
,0.026078687980771,0.0331900231540203,0.0026458238717168,0.0030095515379178,0.001750640454702,0.0025467549853448,0.0025991578586399,0.0029816106425067,0.001736637786962,0.0025412422953933,0.0025955608580261,0.0029864136193552,0.0017415428301319,0.0025393170379471,0.0025962197687476,0.0029814230302408,0.0017372915754094,0.0025436701023986,0.0025940658524632,0.0029805065932712,0.001744229812175,0.0025464966195729,0.0025960435159504,0.0029812474118302,0.0017414737958461,0.0025518069875586,0.6029224395751953,0.3329752252648124,-0.0365732200443744,-0.0235242468950943,0.6632416844367981,0.3626597045230845,-0.7408323287963867,-0.3642874599729149
,0.0275900475680828,0.0330500453710556,0.0026367118116468,0.0030031285246039,0.0020241839811205,0.0025317657333048,0.0025824073236435,0.0029739911904486,0.0020023444667458,0.0025252321407533,0.0025784948375076,0.00297851773137,0.0019989837892353,0.0025233404361144,0.0025833500549197,0.0029738249041979,0.0020016180351376,0.0025275911833259,0.0025792708620429,0.0029728070905195,0.0020038397051393,0.0025305340329607,0.0025866671930998,0.0029736099604945,0.0020121766719967,0.0025357170211159,0.6385205984115601,0.3439196142065438,-0.0683504864573478,-0.024439069846251,0.7346388697624207,0.3760277524609756,-0.7215141654014587,-0.3803589585334854
,0.0320381075143814,0.0329413712024688,0.0031367714982479,0.0029987605248581,0.0023095975629985,0.0025194943461104,0.0030650948174297,0.0029687912751702,0.0022559305652976,0.0025121951553242,0.0030631690751761,0.0029730859455418,0.0022526651155203,0.0025102796119246,0.0030616044532507,0.0029686266015801,0.002252634614706,0.0025143525237023,0.0030559999868273,0.0029674862200154,0.002258087741211,0.0025174103731524,0.0030603106133639,0.0029683774351704,0.0022662435658276,0.0025225248184228,0.5682590007781982,0.3554090531027828,-0.0508289858698844,-0.0254275950998934,0.7244755029678345,0.3908925214643498,-0.7205330729484558,-0.396291886206042
,0.0303080081939697,0.0328300185501575,0.0030386052094399,0.0029947122003739,0.0021379345562309,0.0025068899841574,0.0029427029658108,0.002963602117592,0.0020809499546885,0.002498522857248,0.0029391036368906,0.0029676794756314,0.0020863541867583,0.0024966916722005,0.0029451437294483,0.0029634382002628,0.0020841951481997,0.0025005977488953,0.0029402112122625,0.002962194156755,0.0020865413825958,0.0025037720591438,0.0029379264451563,0.0029631384132133,0.0020883393008261,0.0025087840780967,0.7451133131980896,0.36603349383544,-0.0629940778017044,-0.0264196242827151,1.055983066558838,0.4049806611215904,-1.0057916641235352,-0.4110027816936539
,0.0298606120049953,0.0327215194702148,0.0030652561690658,0.002990106117493,0.0020459701772779,0.0024949873055046,0.002965458901599,0.0029579019245878,0.0019863690249621,0.0024859591857768,0.0029556811787188,0.0029617894658728,0.0019869280513375,0.00248413503509,0.0029630507342517,0.0029577471728286,0.0019836633000522,0.0024878724500213,0.0029602183494716,0.0029563779189127,0.0019941411446779,0.0024911179139955,0.0029572250787168,0.0029574161869352,0.0019966505933552,0.0024961120015776,0.7942612767219543,0.3779647956602581,-0.0772314816713333,-0.0276899122266354,1.1139947175979614,0.4200817479996155,-1.057577133178711,-0.4280549905617181
,0.0259134881198406,0.0325249619781971,0.0023953337222337,0.002977142691351,0.0019755989778786,0.0024771113922013,0.0023679523728787,0.0029437685091401,0.0019383074250072,0.0024671019229348,0.0023673379328101,0.0029474884446319,0.0019355027470737,0.002465272478064,0.0023727386724203,0.002943611198502,0.0019352097297087,0.0024688526661291,0.0023675542324781,0.0029421302432697,0.0019386301282793,0.002472147893783,0.0023713342379778,0.0029432714902455,0.0019479889888316,0.0024770681256495,0.6009715795516968,0.386671056292585,-0.0735670253634452,-0.0289557738629558,0.8972386717796326,0.432846710970983,-0.8107313513755798,-0.4417361938999787
,0.0265203453600406,0.0324255973100662,0.0026687043718993,0.0029737552711926,0.0018389788456261,0.0024661481422319,0.0026017513591796,0.0029391468669428,0.0018083553295582,0.002454872502243,0.002599544590339,0.0029427139937282,0.0018007664475589,0.002452996825554,0.0025992076843976,0.0029390142322488,0.0018055136315524,0.0024564631166141,0.0025979981292039,0.0029374325982807,0.0017996629467234,0.0024598093395855,0.0026004074607044,0.002938609029028,0.0017994536319747,0.0024646353555003,0.6377965211868286,0.396699703668393,-0.0859081223607063,-0.0303322412200782,0.9797552227973938,0.4479813707713967,-0.7674235701560974,-0.4556549596876376
,0.0238298773765563,0.0323460549116134,0.0022996664047241,0.0029718290381167,0.0017500163521617,0.0024562908373954,0.0022466583177447,0.0029362716933828,0.0017131364438682,0.0024443487165978,0.0022449989337474,0.0029396670618084,0.0017069615423679,0.0024425062006645,0.002246746327728,0.0029361317530909,0.0017068841261789,0.0024456952856774,0.002241734880954,0.0029344453335139,0.0017113633221015,0.0024491473248264,0.0022467777598649,0.0029357231443863,0.0017149338964372,0.0024540054391509,0.6128249168395996,0.4071280742156286,-0.0671633780002594,-0.0314826065896052,0.776823103427887,0.4622241033087444,-0.9099628925323486,-0.4709371740577558
,0.0331311449408531,0.0322545878589153,0.0033931706566363,0.0029686281168789,0.0022693048231303,0.0024462224619117,0.0032969352323561,0.002931805218179,0.0022037744056433,0.0024332746861427,0.003287946106866,0.0029351088541197,0.0022017129231244,0.0024314399982506,0.0032879379577934,0.0029316686005769,0.0021967897191643,0.002434497439318,0.0032922965474426,0.0029299052583893,0.0022019264288246,0.0024379775536885,0.0032947282306849,0.0029312613454517,0.002204624004662,0.0024428078142026,0.8184304237365723,0.418432152092675,-0.0862722098827362,-0.032926259457101,1.0110132694244385,0.4778769399229366,-1.1631853580474854,-0.4868210258439081
